date,playerName,duration,rpe,workload,splitStartTime,splitName,splitEndTime,totalDistance,sprintDistance,powerPlays,powerDistance,perceivedWorkload,metabolicWorkload,mechanicalWorkload,kinematicWorkload,intensity,highspeedRunningDistance,highPowerDistance,highIntensityDeceleration,highIntensityAcceleration,heartRateGr90,heartRate85to90,explosiveDistance,distancePerMinute,cardioWorkload,averageMetabolicPower,Accelerations Zone Count: 0 - 1 m/s/s,Accelerations Zone Count: 1 - 2 m/s/s,Accelerations Zone Count: 2 - 3 m/s/s,Accelerations Zone Count: 3 - 4 m/s/s,Accelerations Zone Count: > 4 m/s/s,Date,Deceleration Zone Count: 0 - 1 m/s/s,Deceleration Zone Count: 1 - 2 m/s/s,Deceleration Zone Count: 2 - 3 m/s/s,Deceleration Zone Count: 3 - 4 m/s/s,Deceleration Zone Count: > 4 m/s/s,Distance (km),Distance Per Min (m/min),Distance in Acceleration Zones: 0 - 1 m/s/s  (km),Distance in Acceleration Zones: 1 - 2 m/s/s  (km),Distance in Acceleration Zones: 2 - 3 m/s/s  (km),Distance in Acceleration Zones: 3 - 4 m/s/s  (km),Distance in Acceleration Zones: > 4 m/s/s  (km),Distance in Deceleration Zones: 0 - 1 m/s/s  (km),Distance in Deceleration Zones: 1 - 2 m/s/s  (km),Distance in Deceleration Zones: 2 - 3 m/s/s  (km),Distance in Deceleration Zones: 3 - 4 m/s/s  (km),Distance in Deceleration Zones: > 4 m/s/s  (km),Distance in Power Zone: 0 - 5 w/kg  (km),Distance in Power Zone: 10 - 15 w/kg  (km),Distance in Power Zone: 15 - 20 w/kg  (km),Distance in Power Zone: 20 - 25 w/kg  (km),Distance in Power Zone: 25 - 30 w/kg  (km),Distance in Power Zone: 30 - 35 w/kg  (km),Distance in Power Zone: 35 - 40 w/kg  (km),Distance in Power Zone: 40 - 45 w/kg  (km),Distance in Power Zone: 45 - 50 w/kg  (km),Distance in Power Zone: 5 - 10 w/kg  (km),Distance in Power Zone: > 50 w/kg  (km),Distance in Speed Zone 1  (km),Distance in Speed Zone 2  (km),Distance in Speed Zone 3  (km),Distance in Speed Zone 4  (km),Distance in Speed Zone 5  (km),Duration,Energy (kcal),Impact Zones: 10 - 15 G (Impacts),Impact Zones: 15 - 20 G (Impacts),Impact Zones: 3 - 5 G (Impacts),Impact Zones: 5 - 10 G (Impacts),Impact Zones: > 20 G (Impacts),Impacts,Player Load,Player Name,Power Play Duration Zones: 0 - 2_5 s (Power Plays),Power Play Duration Zones: 2_5 - 5 s (Power Plays),Power Play Duration Zones: 5 - 7_5 s (Power Plays),Power Play Duration Zones: 7_5 - 10 s (Power Plays),Power Play Duration Zones: > 10 s (Power Plays),Power Plays,Power Score (w/kg),Session Title,Split End Time,Split Name,Split Start Time,Sprint Distance (m),Tags,Time in Acceleration Zones: 0 - 1 m/s/s (secs),Time in Acceleration Zones: 1 - 2 m/s/s (secs),Time in Acceleration Zones: 2 - 3 m/s/s (secs),Time in Acceleration Zones: 3 - 4 m/s/s (secs),Time in Acceleration Zones: > 4 m/s/s (secs),Time in Deceleration Zones: 0 - 1 m/s/s (secs),Time in Deceleration Zones: 1 - 2 m/s/s (secs),Time in Deceleration Zones: 2 - 3 m/s/s (secs),Time in Deceleration Zones: 3 - 4 m/s/s (secs),Time in Deceleration Zones: > 4 m/s/s (secs),Time in HR Load Zone 0% - 60% Max HR(secs),Time in HR Load Zone 60% - 75% Max HR (secs),Time in HR Load Zone 75% - 85% Max HR (secs),Time in HR Load Zone 85% - 96% Max HR (secs),Time in HR Load Zone 96% - 100% Max HR (secs),Time in Power Zone: 0 - 5 w/kg (secs),Time in Power Zone: 10 - 15 w/kg (secs),Time in Power Zone: 15 - 20 w/kg (secs),Time in Power Zone: 20 - 25 w/kg (secs),Time in Power Zone: 25 - 30 w/kg (secs),Time in Power Zone: 30 - 35 w/kg (secs),Time in Power Zone: 35 - 40 w/kg (secs),Time in Power Zone: 40 - 45 w/kg (secs),Time in Power Zone: 45 - 50 w/kg (secs),Time in Power Zone: 5 - 10 w/kg (secs),Time in Power Zone: > 50 w/kg (secs),Time in Speed Zone 1 (secs),Time in Speed Zone 2 (secs),Time in Speed Zone 3 (secs),Time in Speed Zone 4 (secs),Time in Speed Zone 5 (secs),Top Speed (m/s),Work Ratio,dirty,rpeTl
2017-11-21 00:00:00.000,Player1,6.55,0.0,0.42451886852428533,2017-11-21 12:31:18.335,3rd-5v4 plus 4 per 2,2017-11-21 12:37:51.456,0.5067,7.2,4,95.49999999999999,0.0,3.5804510371780855,13.770032352419026,3.718346818610534,61.250842497270675,27.018,61.400000000000006,12,10,0,0,68.48199999999999,77.3602,0,6.3642,0,10,4,7,3,43060,0,6,7,9,3,0.5067,77.3602,0.1855,0.0376,0.0169,0.0043,0.0018,0.1888,0.036,0.0216,0.0125,0.0018,0.1621,0.0666,0.0529,0.0341,0.0166,0.0141,0.009,0.0047,0.0047,0.1295,0.0123,0.2266,0.2121,0.041,0.0198,0.0072,393,62.7341,0,0,25,0,0,0,26.5813,Baluta,0,3,1,0,0,4,6.3642,GD-3,43060.52629,3rd-5v4 plus 4 per 2,43060.52174,27.018, training,169.4,15.7,6.3,1.9,0.9,172.7,13.8,7.6,4,0.5,0,0,0,0,0,246.9,24.3,14.9,8.5,3.8,2.9,2.4,1.2,1.3,83.8,2.8,296.1,84,8.4,3.3,1,7.3445,17.8717,False,
2017-11-21 00:00:00.000,Player1,6.816666666666666,0.0,1.4020798224902302,2017-11-21 11:56:05.856,1st-int-run 20 40,2017-11-21 12:02:54.528,0.9861,14.7,7,652.6999999999999,0.0,24.034417124584454,0.0,31.543764144262656,110.7198733522788,533.914,481.3,0,6,0,0,118.78599999999994,144.6619,0,10.9918,0,3,1,6,0,43060,0,5,3,0,0,0.9861,144.6619,0.4092,0.0323,0.0126,0.0037,0,0.481,0.0438,0.0035,0,0,0.1707,0.0219,0.0474,0.1714,0.3492,0.0856,0.0314,0.0091,0.0038,0.0935,0.0022,0.2503,0.083,0.1189,0.5192,0.0147,409,112.6803,0,0,23,0,0,0,37.9062,Baluta,0,0,0,0,7,7,10.9918,GD-3,43060.50202,1st-int-run 20 40,43060.49729,533.914, training,171.8,9.4,6,2.1,0,205.1,12.9,1.2,0,0,0,0,0,0,0,209.5,7.2,11.1,31.3,57.5,15.1,6.4,2.2,0.9,66.7,0.6,269.6,28.2,23.6,85,2.1,7.0067,32.6561,False,
2017-11-21 00:00:00.000,Player1,106.05,5.0,4.1,2017-11-21 11:12:22.752,Session,2017-11-21 12:58:25.247,7.8715,132.5,46,2117.2,66.2,71.1,107.7,78.2,57.6,1303.896,1520.3000000000002,68,72,0,0,813.3039999999999,74.2249,0,5.834,0,115,102,56,16,43060,0,133,90,37,31,7.8715,74.2249,2.9812,0.5363,0.1883,0.0445,0.0066,3.2816,0.5505,0.1775,0.0703,0.0348,2.4951,0.9495,0.6923,0.5969,0.8398,0.3394,0.1408,0.0643,0.046,1.6174,0.09,3.3683,2.6725,0.5269,1.1714,0.1325,6363,931.3465,0,0,301,3,0,3,430.2802,Baluta,0,24,8,0,14,46,5.834,GD-3,43060.54057,Session,43060.46693,1303.896, training,2852.6,255.8,80.2,21.8,3.5,2822,231.4,62.7,22.9,10,0,0,0,0,0,4331.1,349.7,199.2,133.9,151.2,65.5,31.5,15.4,11.1,1053.6,20.7,5000.5,1045.9,107.5,190.8,18.2,7.9023,16.7031,False,530.25
2017-11-21 00:00:00.000,Player1,6.816666666666666,0.0,1.699278259061388,2017-11-21 12:19:54.912,2nd-int run 20 40,2017-11-21 12:26:43.583,0.9903,76.7,7,666.8,0.0,26.118390467113255,0.0,40.34683334268465,111.93372099152828,577.22,543.6,0,7,0,0,89.57999999999993,145.2798,0,11.2185,0,2,1,7,0,43060,0,6,4,0,0,0.9903,145.2798,0.4142,0.0309,0.0124,0.0071,0,0.4623,0.0592,0.0042,0,0,0.1651,0.0245,0.0374,0.1232,0.3257,0.1419,0.0462,0.0146,0.0087,0.0965,0.0065,0.2374,0.0899,0.0859,0.5005,0.0767,409,115.0048,0,0,27,0,0,0,36.7734,Baluta,0,0,0,0,7,7,11.2185,GD-3,43060.51856,2nd-int run 20 40,43060.51383,577.22, training,184.2,9.6,5.1,3.7,0,186.5,18,1.4,0,0,0,0,0,0,0,211.7,8.5,9,22.2,52.1,22.4,8.1,3.3,2,67.4,1.8,266.5,33.9,17.1,80.5,10.5,7.5689,32.0196,False,
2017-11-21 00:00:00.000,Player1,31.283333333333335,0.0,0.891998951200388,2017-11-21 11:13:01.632,Warm-up,2017-11-21 11:44:19.104,1.9855,0.0,5,173.6,0.0,5.891546435988382,24.53200733219087,0.0,48.97195954028173,30.191,100.4,10,23,0,0,143.409,63.469,0,4.9182,0,38,40,19,4,43060,0,68,25,6,4,1.9855,63.469,0.6715,0.1489,0.0461,0.0101,0.001,0.8868,0.1738,0.0359,0.009,0.0024,0.7646,0.422,0.1818,0.0732,0.0423,0.0237,0.0146,0.007,0.0051,0.4434,0.0077,0.967,0.9294,0.059,0.0302,0,1877,231.5102,0,0,80,0,0,0,128.9076,Baluta,0,3,2,0,0,5,4.9182,GD-3,43060.48911,Warm-up,43060.46738,30.191, training,781.7,89.4,26,6.4,0.7,872.5,82.8,13.5,3.5,0.9,0,0,0,0,0,1338.4,154.6,57.5,22.7,11.9,7.7,4.2,1.8,1.3,275.2,2.1,1498.1,362,12.3,5,0,6.3601,16.0222,False,
2017-11-21 00:00:00.000,Player1,9.033333333333333,0.0,0.40927113163898365,2017-11-21 12:10:37.632,2nd-5v4 plus 4 per 2,2017-11-21 12:19:39.360,0.6506,2.8,5,107.7,0.0,4.0426878480828865,13.078910597344617,3.6881165357530072,56.94397135063494,19.659,65.99999999999999,9,7,0,0,88.041,72.0242,0,5.9061,0,9,14,4,3,43060,0,11,12,5,4,0.6506,72.0242,0.2318,0.0544,0.0246,0.0052,0.0015,0.2384,0.051,0.0316,0.0071,0.005,0.2073,0.0814,0.0633,0.0417,0.0265,0.0107,0.0092,0.0051,0.0016,0.1907,0.0129,0.3188,0.2648,0.0473,0.0169,0.0028,542,80.3327,0,0,27,1,0,1,35.8613,Baluta,0,5,0,0,0,5,5.9061,GD-3,43060.51365,2nd-5v4 plus 4 per 2,43060.50738,19.659, training,253.5,26.3,8.9,2.1,0.7,213.8,22.2,10.5,2.5,1.5,0,0,0,0,0,339.9,30.4,18.6,10.4,6.8,3,2.3,1.3,0.4,125.6,3.3,424.1,104.9,9.8,2.8,0.4,6.8089,15.9594,False,
2017-11-21 00:00:00.000,Player1,6.683333333333334,0.0,0.2884544143200806,2017-11-21 11:49:01.632,1st-5v4 plus 4 per 2,2017-11-21 11:55:42.528,0.4915,0.0,2,57.2,0.0,1.8683612942699082,7.941913206946213,0.0,57.75367245507231,7.552,27.9,7,3,0,0,49.648,73.5459,0,5.9387,0,12,11,0,3,43060,0,7,9,4,3,0.4915,73.5459,0.189,0.0403,0.013,0.0029,0.0009,0.1749,0.0405,0.0197,0.0057,0.0047,0.1401,0.0878,0.0663,0.0293,0.0087,0.0054,0.0012,0.0026,0.0008,0.1402,0.0092,0.2021,0.2635,0.0184,0.0076,0,401,59.7174,0,0,25,0,0,0,29.206,Baluta,0,2,0,0,0,2,5.9387,GD-3,43060.49702,1st-5v4 plus 4 per 2,43060.49238,7.552, training,176,22.2,4.9,1,0.4,167.5,17.2,8.2,1.9,1.4,0,0,0,0,0,243,32.3,20.4,7.9,2.3,1.5,0.4,0.7,0.3,89.6,2.3,290.4,105.3,3.7,1.3,0,5.9356,18.9169,False,
2017-11-21 00:00:00.000,Player1,14.4,0.0,1.1166956860042068,2017-11-21 12:43:44.831,Game-11v11,2017-11-21 12:58:08.831,1.4788,31.099999999999998,16,343.7,0.0,13.316717335461941,33.750638785263504,13.415309432233085,82.21443605587348,108.341,227.1,25,12,0,0,235.35899999999998,102.6976,0,8.6574,0,31,28,10,2,43060,0,23,27,10,15,1.4788,102.6976,0.5224,0.1752,0.0564,0.0088,0.0005,0.4842,0.1237,0.0552,0.0321,0.0205,0.3087,0.2104,0.2192,0.1166,0.0668,0.0562,0.0258,0.0196,0.0207,0.3968,0.038,0.5083,0.7131,0.149,0.0772,0.0311,864,187.7114,0,0,78,2,0,2,76.1743,Baluta,0,11,5,0,0,16,8.6574,GD-3,43060.54038,Game-11v11,43060.53038,108.341, training,367.1,69.2,19.8,3.3,0.3,321.1,50.7,17.6,9.4,5.5,0,0,0,0,0,386.6,78.7,60.8,28.6,15.7,12.2,6.6,4.4,4.6,258.4,7.4,538.1,277.8,31,12.9,4.2,7.9023,27.0255,False,
2017-11-21 00:00:00.000,Player2,9.033333333333333,0.0,0.27783474645044887,2017-11-21 12:10:37.632,2nd-5v4 plus 4 per 2,2017-11-21 12:19:39.360,0.5785,0.0,1,53.4,0.0,1.6873391720343252,7.675063751309605,0.0,50.28862581703855,8.287,28.200000000000003,6,5,0,0,45.113,64.0356,0,5.1715,0,18,17,2,3,43060,0,21,13,6,0,0.5785,64.0356,0.2004,0.0433,0.0133,0.0035,0.0033,0.2265,0.0677,0.0166,0.0038,0,0.2003,0.1181,0.055,0.0252,0.0062,0.0056,0.005,0.001,0.0005,0.1516,0.0099,0.2554,0.2827,0.0321,0.0083,0,542,70.3528,0,0,35,0,0,0,34.3306,Bancu,0,1,0,0,0,1,5.1715,GD-3,43060.51365,2nd-5v4 plus 4 per 2,43060.50738,8.287, training,264.5,23.6,7.3,1.6,1.3,206.6,29.4,6.5,1.3,0,0,0,0,0,0,373.2,45.2,17.8,7.2,1.6,1.4,1.4,0.2,0.2,91,2.9,417.3,116.8,6.6,1.4,0,6.1356,17.6536,False,
2017-11-21 00:00:00.000,Player2,14.4,0.0,1.264520781381134,2017-11-21 12:43:44.831,Game-11v11,2017-11-21 12:58:08.831,1.573,0.7,15,345.1000000000001,0.0,11.888789216612308,41.282224301992265,8.55862228963673,87.56654723265072,38.907,173.3,26,14,0,0,306.1930000000001,109.2394,0,9.2353,0,40,46,10,4,43060,0,44,32,16,10,1.573,109.2394,0.5447,0.159,0.0653,0.0109,0.0009,0.5148,0.1744,0.0663,0.0253,0.0115,0.2845,0.3139,0.279,0.1718,0.0695,0.0418,0.0179,0.0119,0.012,0.3506,0.0202,0.43,0.902,0.2021,0.0382,0.0007,864,200.2397,0,0,137,2,0,2,89.7745,Bancu,0,13,2,0,0,15,9.2353,GD-3,43060.54038,Game-11v11,43060.53038,38.907, training,340.1,72.7,27.3,4.5,0.5,314.7,69.1,23.1,8.5,3.5,0,0,0,0,0,367.1,116.5,78.1,42.3,18.6,10.7,5,3.4,3.3,214,5,480.8,334.7,41.8,6.6,0.1,6.6001,36.6204,False,
2017-11-21 00:00:00.000,Player2,6.816666666666666,0.0,1.0589362265272877,2017-11-21 12:19:54.912,2nd-int run 20 40,2017-11-21 12:26:43.583,0.956,0.0,7,663.3999999999999,0.0,21.178724530545757,0.0,0.0,107.5980490357338,471.253,373.4,0,5,0,0,192.14699999999988,140.2373,0,10.72,0,2,2,5,0,43060,0,2,5,0,0,0.956,140.2373,0.4009,0.0419,0.011,0.0023,0,0.446,0.0487,0.0051,0,0,0.1771,0.0148,0.042,0.29,0.2591,0.0768,0.0223,0.0095,0.0057,0.0586,0,0.2227,0.0744,0.1875,0.4713,0,409,109.894,0,0,77,0,0,0,38.303,Bancu,0,0,0,0,7,7,10.72,GD-3,43060.51856,2nd-int run 20 40,43060.51383,471.253, training,191.2,10.4,5.3,2,0,182.6,15.5,1.5,0,0,0,0,0,0,0,231.2,5.1,10.1,52.5,44.7,15.1,4.7,2,1.1,42,0,266.9,25.7,36.5,79.4,0,6.6312,33.317,False,
2017-11-21 00:00:00.000,Player2,6.683333333333334,0.0,0.37851353130321463,2017-11-21 11:49:01.632,1st-5v4 plus 4 per 2,2017-11-21 11:55:42.528,0.4807,0.0,5,87.2,0.0,3.4345137992206465,10.140123750066696,0.0,57.4983315888625,11.315,52.20000000000001,5,5,0,0,75.885,71.9291,0,6.0442,0,12,12,4,1,43060,0,8,14,2,3,0.4807,71.9291,0.1463,0.0431,0.0217,0.005,0.0002,0.182,0.0567,0.017,0.0026,0.0061,0.1478,0.0802,0.0543,0.035,0.0143,0.0124,0.0064,0.0042,0.0037,0.1112,0.0112,0.1791,0.2447,0.0456,0.0113,0,401,60.7774,0,0,42,0,0,0,29.2053,Bancu,0,4,1,0,0,5,6.0442,GD-3,43060.49702,1st-5v4 plus 4 per 2,43060.49238,11.315, training,164.1,20.1,8.1,2.1,0.1,176.9,20.8,6.1,0.8,1.6,0,0,0,0,0,267.8,29.4,15.9,8.7,3.6,3.4,1.8,1.2,1,65,2.9,293.3,96.1,9.3,2,0,5.6823,21.0631,False,
2017-11-21 00:00:00.000,Player2,6.816666666666666,0.0,1.165349242357023,2017-11-21 11:56:05.856,1st-int-run 20 40,2017-11-21 12:02:54.528,0.9448,0.7,7,642.4,0.0,20.467721782430083,23.041241086075782,26.073361928314423,106.39340470172722,443.347,359.59999999999997,2,1,0,0,199.053,138.6079,0,10.6065,0,6,6,1,0,43060,0,5,4,2,0,0.9448,138.6079,0.3881,0.0501,0.013,0.0002,0,0.4417,0.043,0.0073,0.0014,0,0.1836,0.015,0.0588,0.2828,0.2321,0.0879,0.0254,0.0115,0.0021,0.0452,0.0006,0.2199,0.0808,0.2008,0.4427,0.0007,409,108.7303,0,0,84,0,0,0,38.0321,Bancu,0,0,0,0,7,7,10.6065,GD-3,43060.50202,1st-int-run 20 40,43060.49729,443.347, training,178.6,12.6,7.8,0.1,0,194.3,12.2,2.4,0.5,0,0,0,0,0,0,240.2,5.8,14,52.7,40.1,16,5,2.2,0.4,32,0.1,268.5,26.4,39.5,74,0.1,6.7489,33.1457,False,
2017-11-21 00:00:00.000,Player2,6.55,0.0,0.5765898472982398,2017-11-21 12:31:18.335,3rd-5v4 plus 4 per 2,2017-11-21 12:37:51.456,0.4705,0.0,7,144.2,0.0,5.756248829975351,15.25877717949028,0.0,59.32897419936,33.974,99.9,10,6,0,0,110.226,71.825,0,6.4679,0,6,13,5,1,43060,0,10,6,3,7,0.4705,71.825,0.1364,0.055,0.0303,0.0048,0.0003,0.1535,0.0449,0.0281,0.0083,0.0089,0.15,0.0448,0.0651,0.0443,0.0315,0.0153,0.013,0.0167,0.0079,0.0664,0.0155,0.176,0.1762,0.0842,0.034,0,393,63.7559,0,0,32,0,0,0,26.81,Bancu,0,6,1,0,0,7,6.4679,GD-3,43060.52629,3rd-5v4 plus 4 per 2,43060.52174,33.974, training,173.5,21.1,11.4,2.2,0.2,153.7,17.4,8.3,2.5,2.5,0,0,0,0,0,281.6,17.2,18,9.9,6.9,4.2,3.4,3.8,1.9,42.2,3.7,303.1,66.7,17.3,5.7,0,6.4645,17.8462,False,
2017-11-21 00:00:00.000,Player2,106.05,5.0,4.3,2017-11-21 11:12:22.752,Session,2017-11-21 12:58:25.247,7.356,1.4,46,2098.8,66.2,63.8,133.8,62.2,54.3,1013.032,1180.8000000000002,69,61,0,0,1085.768,69.364,0,5.567,0,147,150,49,12,43060,0,169,119,45,24,7.356,69.364,2.6062,0.5592,0.218,0.0414,0.0059,3.0048,0.6432,0.1895,0.0591,0.0288,2.1779,0.9876,0.7016,0.918,0.6439,0.2633,0.1047,0.0619,0.0388,1.3903,0.0682,2.7238,2.8124,0.8068,1.0116,0.0014,6363,888.9153,0,0,491,2,0,2,417.7419,Bancu,0,28,4,0,14,46,5.567,GD-3,43060.54057,Session,43060.46693,1013.032, training,3107.2,279.7,105.3,20.9,2.7,2473.5,278,67.8,19.3,8.4,0,0,0,0,0,4486.2,373.5,204.5,196,126.3,58.7,25.6,15.2,10.1,848.9,17.8,4922.7,1107.5,162.3,170.1,0.2,6.7489,18.2498,False,530.25
2017-11-21 00:00:00.000,Player2,31.283333333333335,0.0,0.7637674607326984,2017-11-21 11:13:01.632,Warm-up,2017-11-21 11:44:19.104,1.7739,0.0,3,124.3,0.0,4.112913070553026,21.207464094825987,0.0,44.049550365464164,0.0,70.4,12,18,0,0,124.3,56.705,0,4.4652,0,54,48,15,3,43060,0,72,37,10,2,1.7739,56.705,0.558,0.1426,0.0513,0.01,0.0012,0.7806,0.1851,0.0354,0.0092,0.0007,0.6302,0.3583,0.125,0.0539,0.0238,0.021,0.0105,0.0056,0.0029,0.5363,0.0066,0.8112,0.9166,0.0461,0,0,1877,210.3632,0,0,70,0,0,0,123.8137,Bancu,0,3,0,0,0,3,4.4652,GD-3,43060.48911,Warm-up,43060.46738,0, training,839.2,102.5,31.6,5.6,0.6,780,99.9,14.3,3.3,0.3,0,0,0,0,0,1334.5,137.4,43.5,17.7,8.3,7.2,3.1,1.9,1.1,320.6,2,1481.4,386.3,9.6,0,0,5.2267,14.963,False,
